# Time          3.0000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          Mg++             Ca++             K+               SiO2(aq)         Na+              Al+++            Cl-              NO3-             Tracer           Al(OH)2+         AlO2-            AlOH++           CaCl+            CaCl2(aq)        HCO3-            H2SiO4--         HAlO2(aq)        HCl(aq)          HSiO3-           KCl(aq)          MgCl+            NaAlO2(aq)       NaCl(aq)         NaHSiO3(aq)      NaOH(aq)         OH-              CO3--            CaCO3(aq)        CaHCO3+          MgCO3(aq)        MgHCO3+          NaCO3-           NaHCO3(aq)   
       1.0500E-01       4.9044E+00      -4.8860E+00      -4.6724E+00      -4.4737E+00      -3.5742E+00      -4.6951E+00      -6.0194E+00      -3.0972E+00      -6.4091E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.3392E+00      -9.8059E+00      -6.5436E+00      -7.3368E+00      -1.0315E+01      -6.0897E+00      -1.9092E+01      -8.2931E+00      -7.2099E+00      -1.1037E+01      -9.2208E+00      -7.6728E+00      -1.3702E+01      -6.9044E+00      -1.2530E+01      -1.3011E+01      -9.0670E+00      -1.1452E+01      -1.1865E+01      -8.6976E+00      -1.3110E+01      -9.6053E+00      -1.4118E+01      -9.0705E+00
       1.1500E-01       4.9069E+00      -4.8885E+00      -4.6643E+00      -4.5420E+00      -3.5663E+00      -4.6947E+00      -5.9881E+00      -3.0972E+00      -6.3924E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.3174E+00      -9.7793E+00      -6.5244E+00      -7.3289E+00      -1.0307E+01      -6.0791E+00      -1.9056E+01      -8.2689E+00      -7.2124E+00      -1.1004E+01      -9.2204E+00      -7.7410E+00      -1.3675E+01      -6.9044E+00      -1.2496E+01      -1.3009E+01      -9.0645E+00      -1.1439E+01      -1.1844E+01      -8.6791E+00      -1.3165E+01      -9.6629E+00      -1.4105E+01      -9.0599E+00
       1.2500E-01       4.9094E+00      -4.8910E+00      -4.6569E+00      -4.6070E+00      -3.5599E+00      -4.6943E+00      -5.9589E+00      -3.0973E+00      -6.3763E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.2964E+00      -9.7531E+00      -6.5058E+00      -7.3226E+00      -1.0301E+01      -6.0692E+00      -1.9021E+01      -8.2453E+00      -7.2149E+00      -1.0972E+01      -9.2200E+00      -7.8061E+00      -1.3649E+01      -6.9044E+00      -1.2465E+01      -1.3006E+01      -9.0620E+00      -1.1426E+01      -1.1825E+01      -8.6628E+00      -1.3217E+01      -9.7180E+00      -1.4092E+01      -9.0500E+00
       1.3500E-01       4.9120E+00      -4.8935E+00      -4.6502E+00      -4.6683E+00      -3.5548E+00      -4.6939E+00      -5.9314E+00      -3.0973E+00      -6.3609E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.2758E+00      -9.7275E+00      -6.4878E+00      -7.3174E+00      -1.0296E+01      -6.0599E+00      -1.8989E+01      -8.2222E+00      -7.2175E+00      -1.0942E+01      -9.2196E+00      -7.8673E+00      -1.3623E+01      -6.9044E+00      -1.2435E+01      -1.3004E+01      -9.0594E+00      -1.1414E+01      -1.1808E+01      -8.6484E+00      -1.3267E+01      -9.7700E+00      -1.4080E+01      -9.0408E+00
       1.4500E-01       4.9146E+00      -4.8962E+00      -4.6441E+00      -4.7258E+00      -3.5506E+00      -4.6935E+00      -5.9056E+00      -3.0973E+00      -6.3461E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.2557E+00      -9.7021E+00      -6.4703E+00      -7.3133E+00      -1.0291E+01      -6.0512E+00      -1.8958E+01      -8.1995E+00      -7.2201E+00      -1.0913E+01      -9.2192E+00      -7.9249E+00      -1.3598E+01      -6.9044E+00      -1.2406E+01      -1.3001E+01      -9.0568E+00      -1.1403E+01      -1.1792E+01      -8.6355E+00      -1.3313E+01      -9.8188E+00      -1.4069E+01      -9.0321E+00
       1.5500E-01       4.9173E+00      -4.8989E+00      -4.6387E+00      -4.7799E+00      -3.5472E+00      -4.6931E+00      -5.8811E+00      -3.0973E+00      -6.3317E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.2360E+00      -9.6770E+00      -6.4533E+00      -7.3099E+00      -1.0288E+01      -6.0431E+00      -1.8928E+01      -8.1771E+00      -7.2228E+00      -1.0886E+01      -9.2188E+00      -7.9790E+00      -1.3573E+01      -6.9044E+00      -1.2379E+01      -1.2998E+01      -9.0541E+00      -1.1392E+01      -1.1778E+01      -8.6240E+00      -1.3356E+01      -9.8649E+00      -1.4058E+01      -9.0240E+00
       1.6500E-01       4.9200E+00      -4.9016E+00      -4.6338E+00      -4.8313E+00      -3.5444E+00      -4.6927E+00      -5.8577E+00      -3.0973E+00      -6.3177E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.2164E+00      -9.6519E+00      -6.4365E+00      -7.3071E+00      -1.0285E+01      -6.0355E+00      -1.8899E+01      -8.1548E+00      -7.2255E+00      -1.0860E+01      -9.2184E+00      -8.0304E+00      -1.3548E+01      -6.9044E+00      -1.2353E+01      -1.2996E+01      -9.0514E+00      -1.1382E+01      -1.1765E+01      -8.6136E+00      -1.3397E+01      -9.9086E+00      -1.4048E+01      -9.0164E+00
       1.7500E-01       4.9229E+00      -4.9045E+00      -4.6296E+00      -4.8805E+00      -3.5420E+00      -4.6923E+00      -5.8353E+00      -3.0973E+00      -6.3039E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.1969E+00      -9.6267E+00      -6.4198E+00      -7.3047E+00      -1.0283E+01      -6.0284E+00      -1.8871E+01      -8.1324E+00      -7.2284E+00      -1.0835E+01      -9.2180E+00      -8.0796E+00      -1.3522E+01      -6.9044E+00      -1.2328E+01      -1.2993E+01      -9.0485E+00      -1.1372E+01      -1.1753E+01      -8.6041E+00      -1.3437E+01      -9.9507E+00      -1.4038E+01      -9.0092E+00
       1.8500E-01       4.9259E+00      -4.9075E+00      -4.6259E+00      -4.9282E+00      -3.5399E+00      -4.6919E+00      -5.8136E+00      -3.0973E+00      -6.2902E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.1772E+00      -9.6010E+00      -6.4031E+00      -7.3026E+00      -1.0281E+01      -6.0217E+00      -1.8843E+01      -8.1097E+00      -7.2314E+00      -1.0810E+01      -9.2175E+00      -8.1273E+00      -1.3497E+01      -6.9044E+00      -1.2303E+01      -1.2990E+01      -9.0455E+00      -1.1362E+01      -1.1741E+01      -8.5953E+00      -1.3475E+01      -9.9917E+00      -1.4028E+01      -9.0025E+00
       1.9500E-01       4.9291E+00      -4.9107E+00      -4.6227E+00      -4.9747E+00      -3.5381E+00      -4.6915E+00      -5.7925E+00      -3.0973E+00      -6.2763E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.1570E+00      -9.5743E+00      -6.3861E+00      -7.3008E+00      -1.0279E+01      -6.0153E+00      -1.8816E+01      -8.0862E+00      -7.2346E+00      -1.0786E+01      -9.2171E+00      -8.1738E+00      -1.3470E+01      -6.9044E+00      -1.2279E+01      -1.2987E+01      -9.0423E+00      -1.1353E+01      -1.1729E+01      -8.5871E+00      -1.3512E+01      -1.0032E+01      -1.4019E+01      -8.9962E+00
       2.0500E-01       4.9325E+00      -4.9141E+00      -4.6201E+00      -5.0201E+00      -3.5365E+00      -4.6911E+00      -5.7716E+00      -3.0973E+00      -6.2619E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.1357E+00      -9.5461E+00      -6.3682E+00      -7.2992E+00      -1.0277E+01      -6.0093E+00      -1.8788E+01      -8.0615E+00      -7.2381E+00      -1.0761E+01      -9.2167E+00      -8.2192E+00      -1.3442E+01      -6.9044E+00      -1.2254E+01      -1.2983E+01      -9.0388E+00      -1.1343E+01      -1.1718E+01      -8.5795E+00      -1.3547E+01      -1.0071E+01      -1.4009E+01      -8.9902E+00
       2.1500E-01       4.9364E+00      -4.9180E+00      -4.6180E+00      -5.0641E+00      -3.5351E+00      -4.6907E+00      -5.7505E+00      -3.0973E+00      -6.2466E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.1126E+00      -9.5153E+00      -6.3490E+00      -7.2978E+00      -1.0276E+01      -6.0033E+00      -1.8759E+01      -8.0346E+00      -7.2419E+00      -1.0737E+01      -9.2163E+00      -8.2632E+00      -1.3411E+01      -6.9044E+00      -1.2229E+01      -1.2979E+01      -9.0350E+00      -1.1333E+01      -1.1707E+01      -8.5722E+00      -1.3582E+01      -1.0109E+01      -1.3999E+01      -8.9842E+00
       2.2500E-01       4.9409E+00      -4.9225E+00      -4.6165E+00      -5.1059E+00      -3.5340E+00      -4.6903E+00      -5.7288E+00      -3.0973E+00      -6.2297E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.0868E+00      -9.4806E+00      -6.3276E+00      -7.2966E+00      -1.0275E+01      -5.9973E+00      -1.8728E+01      -8.0043E+00      -7.2464E+00      -1.0710E+01      -9.2159E+00      -8.3050E+00      -1.3376E+01      -6.9045E+00      -1.2203E+01      -1.2975E+01      -9.0305E+00      -1.1323E+01      -1.1696E+01      -8.5650E+00      -1.3613E+01      -1.0145E+01      -1.3989E+01      -8.9782E+00
       2.3500E-01       4.9462E+00      -4.9278E+00      -4.6155E+00      -5.1436E+00      -3.5330E+00      -4.6899E+00      -5.7057E+00      -3.0973E+00      -6.2102E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.0566E+00      -9.4398E+00      -6.3029E+00      -7.2957E+00      -1.0274E+01      -5.9909E+00      -1.8695E+01      -7.9688E+00      -7.2517E+00      -1.0682E+01      -9.2155E+00      -8.3427E+00      -1.3335E+01      -6.9045E+00      -1.2175E+01      -1.2969E+01      -9.0252E+00      -1.1311E+01      -1.1683E+01      -8.5577E+00      -1.3639E+01      -1.0176E+01      -1.3977E+01      -8.9719E+00
       2.4500E-01       4.9529E+00      -4.9345E+00      -4.6150E+00      -5.1741E+00      -3.5323E+00      -4.6895E+00      -5.6804E+00      -3.0973E+00      -6.1872E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -7.0202E+00      -9.3898E+00      -6.2731E+00      -7.2950E+00      -1.0273E+01      -5.9837E+00      -1.8656E+01      -7.9256E+00      -7.2584E+00      -1.0650E+01      -9.2151E+00      -8.3732E+00      -1.3286E+01      -6.9045E+00      -1.2143E+01      -1.2963E+01      -9.0185E+00      -1.1297E+01      -1.1668E+01      -8.5497E+00      -1.3656E+01      -1.0200E+01      -1.3963E+01      -8.9646E+00
       2.5500E-01       4.9618E+00      -4.9433E+00      -4.6150E+00      -5.1921E+00      -3.5319E+00      -4.6890E+00      -5.6515E+00      -3.0973E+00      -6.1590E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.9744E+00      -9.3264E+00      -6.2361E+00      -7.2946E+00      -1.0273E+01      -5.9749E+00      -1.8609E+01      -7.8710E+00      -7.2673E+00      -1.0612E+01      -9.2147E+00      -8.3912E+00      -1.3222E+01      -6.9045E+00      -1.2105E+01      -1.2954E+01      -9.0096E+00      -1.1280E+01      -1.1650E+01      -8.5405E+00      -1.3656E+01      -1.0209E+01      -1.3946E+01      -8.9558E+00
       2.6500E-01       4.9701E+00      -4.9517E+00      -4.6150E+00      -5.2093E+00      -3.5315E+00      -4.6886E+00      -5.6255E+00      -3.0973E+00      -6.1349E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.9335E+00      -9.2687E+00      -6.2036E+00      -7.2942E+00      -1.0272E+01      -5.9665E+00      -1.8567E+01      -7.8217E+00      -7.2756E+00      -1.0578E+01      -9.2143E+00      -8.4084E+00      -1.3164E+01      -6.9045E+00      -1.2071E+01      -1.2946E+01      -9.0012E+00      -1.1263E+01      -1.1633E+01      -8.5317E+00      -1.3656E+01      -1.0218E+01      -1.3929E+01      -8.9474E+00
       2.7500E-01       4.9780E+00      -4.9596E+00      -4.6150E+00      -5.2255E+00      -3.5312E+00      -4.6882E+00      -5.6023E+00      -3.0973E+00      -6.1143E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.8971E+00      -9.2166E+00      -6.1752E+00      -7.2939E+00      -1.0272E+01      -5.9586E+00      -1.8528E+01      -7.7775E+00      -7.2835E+00      -1.0547E+01      -9.2139E+00      -8.4246E+00      -1.3112E+01      -6.9045E+00      -1.2040E+01      -1.2938E+01      -8.9934E+00      -1.1247E+01      -1.1617E+01      -8.5235E+00      -1.3657E+01      -1.0226E+01      -1.3913E+01      -8.9395E+00
       2.8500E-01       4.9853E+00      -4.9669E+00      -4.6150E+00      -5.2402E+00      -3.5309E+00      -4.6878E+00      -5.5815E+00      -3.0973E+00      -6.0969E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.8651E+00      -9.1700E+00      -6.1504E+00      -7.2936E+00      -1.0272E+01      -5.9513E+00      -1.8492E+01      -7.7381E+00      -7.2908E+00      -1.0519E+01      -9.2134E+00      -8.4393E+00      -1.3066E+01      -6.9045E+00      -1.2011E+01      -1.2930E+01      -8.9861E+00      -1.1232E+01      -1.1602E+01      -8.5159E+00      -1.3657E+01      -1.0233E+01      -1.3898E+01      -8.9322E+00
       2.9500E-01       4.9920E+00      -4.9736E+00      -4.6150E+00      -5.2532E+00      -3.5306E+00      -4.6874E+00      -5.5630E+00      -3.0973E+00      -6.0823E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.8371E+00      -9.1287E+00      -6.1291E+00      -7.2933E+00      -1.0271E+01      -5.9447E+00      -1.8460E+01      -7.7035E+00      -7.2975E+00      -1.0493E+01      -9.2130E+00      -8.4523E+00      -1.3024E+01      -6.9045E+00      -1.1986E+01      -1.2924E+01      -8.9794E+00      -1.1219E+01      -1.1588E+01      -8.5090E+00      -1.3657E+01      -1.0240E+01      -1.3885E+01      -8.9256E+00
       3.0500E-01       4.9980E+00      -4.9796E+00      -4.6150E+00      -5.2641E+00      -3.5304E+00      -4.6870E+00      -5.5466E+00      -3.0973E+00      -6.0701E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.8130E+00      -9.0926E+00      -6.1110E+00      -7.2931E+00      -1.0271E+01      -5.9387E+00      -1.8432E+01      -7.6734E+00      -7.3035E+00      -1.0471E+01      -9.2126E+00      -8.4632E+00      -1.2988E+01      -6.9045E+00      -1.1964E+01      -1.2918E+01      -8.9734E+00      -1.1207E+01      -1.1576E+01      -8.5028E+00      -1.3656E+01      -1.0245E+01      -1.3873E+01      -8.9196E+00
       3.1500E-01       5.0033E+00      -4.9849E+00      -4.6150E+00      -5.2724E+00      -3.5303E+00      -4.6866E+00      -5.5320E+00      -3.0973E+00      -6.0602E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.7925E+00      -9.0614E+00      -6.0958E+00      -7.2930E+00      -1.0271E+01      -5.9333E+00      -1.8407E+01      -7.6475E+00      -7.3088E+00      -1.0451E+01      -9.2122E+00      -8.4715E+00      -1.2957E+01      -6.9045E+00      -1.1944E+01      -1.2912E+01      -8.9681E+00      -1.1196E+01      -1.1565E+01      -8.4974E+00      -1.3653E+01      -1.0248E+01      -1.3863E+01      -8.9143E+00
       3.2500E-01       5.0079E+00      -4.9895E+00      -4.6150E+00      -5.2779E+00      -3.5302E+00      -4.6861E+00      -5.5192E+00      -3.0973E+00      -6.0521E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.7752E+00      -9.0349E+00      -6.0831E+00      -7.2929E+00      -1.0271E+01      -5.9287E+00      -1.8385E+01      -7.6256E+00      -7.3134E+00      -1.0434E+01      -9.2118E+00      -8.4770E+00      -1.2931E+01      -6.9045E+00      -1.1927E+01      -1.2908E+01      -8.9635E+00      -1.1187E+01      -1.1556E+01      -8.4926E+00      -1.3649E+01      -1.0248E+01      -1.3853E+01      -8.9097E+00
       3.3500E-01       5.0119E+00      -4.9935E+00      -4.6150E+00      -5.2801E+00      -3.5301E+00      -4.6857E+00      -5.5078E+00      -3.0973E+00      -6.0458E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.7609E+00      -9.0126E+00      -6.0728E+00      -7.2928E+00      -1.0271E+01      -5.9247E+00      -1.8365E+01      -7.6074E+00      -7.3174E+00      -1.0418E+01      -9.2114E+00      -8.4792E+00      -1.2908E+01      -6.9045E+00      -1.1911E+01      -1.2904E+01      -8.9595E+00      -1.1179E+01      -1.1548E+01      -8.4886E+00      -1.3644E+01      -1.0247E+01      -1.3845E+01      -8.9057E+00
       3.4500E-01       5.0153E+00      -4.9969E+00      -4.6150E+00      -5.2788E+00      -3.5301E+00      -4.6853E+00      -5.4978E+00      -3.0973E+00      -6.0409E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.7493E+00      -8.9943E+00      -6.0645E+00      -7.2928E+00      -1.0271E+01      -5.9214E+00      -1.8349E+01      -7.5924E+00      -7.3208E+00      -1.0405E+01      -9.2110E+00      -8.4779E+00      -1.2890E+01      -6.9045E+00      -1.1898E+01      -1.2900E+01      -8.9561E+00      -1.1172E+01      -1.1541E+01      -8.4853E+00      -1.3636E+01      -1.0242E+01      -1.3839E+01      -8.9023E+00
       3.5500E-01       5.0181E+00      -4.9997E+00      -4.6150E+00      -5.2740E+00      -3.5302E+00      -4.6849E+00      -5.4889E+00      -3.0973E+00      -6.0372E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.7400E+00      -8.9793E+00      -6.0580E+00      -7.2929E+00      -1.0271E+01      -5.9186E+00      -1.8334E+01      -7.5802E+00      -7.3236E+00      -1.0393E+01      -9.2106E+00      -8.4731E+00      -1.2875E+01      -6.9045E+00      -1.1886E+01      -1.2898E+01      -8.9533E+00      -1.1167E+01      -1.1536E+01      -8.4825E+00      -1.3625E+01      -1.0234E+01      -1.3833E+01      -8.8995E+00
       3.6500E-01       5.0204E+00      -5.0020E+00      -4.6150E+00      -5.2656E+00      -3.5304E+00      -4.6845E+00      -5.4810E+00      -3.0973E+00      -6.0346E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.7327E+00      -8.9675E+00      -6.0531E+00      -7.2931E+00      -1.0271E+01      -5.9162E+00      -1.8321E+01      -7.5707E+00      -7.3259E+00      -1.0383E+01      -9.2102E+00      -8.4647E+00      -1.2863E+01      -6.9045E+00      -1.1876E+01      -1.2895E+01      -8.9510E+00      -1.1162E+01      -1.1531E+01      -8.4804E+00      -1.3612E+01      -1.0224E+01      -1.3828E+01      -8.8972E+00
       3.7500E-01       5.0223E+00      -5.0039E+00      -4.6150E+00      -5.2538E+00      -3.5306E+00      -4.6841E+00      -5.4739E+00      -3.0973E+00      -6.0329E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.7272E+00      -8.9582E+00      -6.0495E+00      -7.2933E+00      -1.0271E+01      -5.9144E+00      -1.8311E+01      -7.5633E+00      -7.3278E+00      -1.0374E+01      -9.2098E+00      -8.4530E+00      -1.2854E+01      -6.9045E+00      -1.1867E+01      -1.2893E+01      -8.9491E+00      -1.1158E+01      -1.1528E+01      -8.4787E+00      -1.3597E+01      -1.0210E+01      -1.3825E+01      -8.8953E+00
       3.8500E-01       5.0238E+00      -5.0054E+00      -4.6150E+00      -5.2389E+00      -3.5309E+00      -4.6837E+00      -5.4675E+00      -3.0973E+00      -6.0319E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.7232E+00      -8.9512E+00      -6.0470E+00      -7.2936E+00      -1.0272E+01      -5.9129E+00      -1.8301E+01      -7.5578E+00      -7.3293E+00      -1.0366E+01      -9.2093E+00      -8.4380E+00      -1.2847E+01      -6.9045E+00      -1.1859E+01      -1.2892E+01      -8.9476E+00      -1.1155E+01      -1.1525E+01      -8.4775E+00      -1.3579E+01      -1.0194E+01      -1.3822E+01      -8.8938E+00
       3.9500E-01       5.0250E+00      -5.0066E+00      -4.6150E+00      -5.2211E+00      -3.5312E+00      -4.6833E+00      -5.4616E+00      -3.0973E+00      -6.0315E+00      -2.9854E+00      -3.6990E+00      -3.6990E+00      -6.7204E+00      -8.9460E+00      -6.0454E+00      -7.2939E+00      -1.0272E+01      -5.9117E+00      -1.8293E+01      -7.5538E+00      -7.3305E+00      -1.0359E+01      -9.2089E+00      -8.4202E+00      -1.2842E+01      -6.9045E+00      -1.1852E+01      -1.2891E+01      -8.9464E+00      -1.1153E+01      -1.1523E+01      -8.4767E+00      -1.3559E+01      -1.0175E+01      -1.3819E+01      -8.8926E+00
